GEO_ID,NAME,DP03_0001E,DP03_0002PE,DP03_0007PE,DP03_0013PE,DP03_0015PE,DP03_0017PE,DP03_0021PE,DP03_0025E,DP03_0027PE,DP03_0028PE,DP03_0029PE,DP03_0031PE,DP03_0041PE,DP03_0042PE,DP03_0043PE,DP03_0045PE,DP03_0062E,DP03_0063E,DP03_0074PE,DP03_0088E,DP03_0092E,DP03_0093E,DP03_0094E,DP03_0096PE,DP03_0097PE,DP03_0098PE,DP03_0099E,DP03_0099PE,DP03_0108PE,DP03_0113PE,DP03_0118PE,tract_id
1400000US36005016100,"Census Tract 161, Bronx County, New York",3159,63.5,36.5,48.9,77.6,71.9,63.9,40.4,12.5,47.4,17.0,17.4,11.6,32.3,4.7,2.2,16121,30312,56.2,13337,19036,31301,35806,91.8,47.4,67.6,359,8.2,13.9,0.0,12.2,016100
1400000US36005016200,"Census Tract 162, Bronx County, New York",1645,56.1,43.9,50.9,43.6,70.9,22.8,37.3,31.4,25.9,29.1,8.0,5.9,27.7,11.4,7.0,81908,109897,9.7,34304,41932,62500,56477,85.7,67.5,31.5,252,14.3,15.2,0.0,25.1,016200
1400000US36005016300,"Census Tract 163, Bronx County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,016300
1400000US36005016400,"Census Tract 164, Bronx County, New York",860,54.9,45.1,49.4,100.0,49.4,29.1,39.0,31.6,20.4,25.1,16.0,10.0,27.6,6.7,8.9,78646,101635,5.3,45296,43036,60417,70357,92.3,67.2,42.0,76,7.7,8.7,18.2,11.9,016400
1400000US36005016500,"Census Tract 165, Bronx County, New York",675,59.1,40.9,54.6,71.7,54.1,53.5,41.7,22.7,38.5,18.6,20.2,1.1,34.3,14.7,1.1,25980,38748,44.0,14765,21681,37115,21964,87.3,27.6,64.4,123,12.7,21.1,60.5,9.9,016500
1400000US36005016600,"Census Tract 166, Bronx County, New York",1916,63.4,36.6,46.2,78.7,62.0,30.4,39.0,30.7,30.2,18.9,10.6,7.1,29.2,21.6,4.3,64792,82187,6.7,28002,31926,56536,43393,90.1,64.9,34.3,234,9.9,10.9,33.8,23.7,016600
1400000US36005016700,"Census Tract 167, Bronx County, New York",2283,59.0,41.0,51.2,87.1,74.7,62.9,44.5,14.4,48.1,18.3,16.6,8.1,38.4,15.7,3.0,31902,41753,47.0,15139,26250,38000,32146,93.8,27.9,70.6,223,6.2,12.5,12.2,8.4,016700
1400000US36005016900,"Census Tract 169, Bronx County, New York",1170,54.4,45.6,42.5,68.5,62.8,57.6,59.0,9.5,38.6,26.9,23.7,2.2,43.3,4.1,4.7,28601,44052,41.2,15999,24125,54036,36938,93.1,34.0,66.7,104,6.9,5.9,25.3,12.9,016900
1400000US36005017100,"Census Tract 171, Bronx County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,017100
1400000US36005017300,"Census Tract 173, Bronx County, New York",4725,48.6,51.4,47.4,100.0,51.1,80.0,42.8,11.7,47.4,21.3,19.0,11.0,26.3,8.1,3.2,20464,34903,46.6,13873,19917,40710,19247,87.7,22.6,71.1,696,12.3,18.3,35.8,16.9,017300
1400000US36005017500,"Census Tract 175, Bronx County, New York",5502,54.4,45.6,50.3,71.8,67.0,71.8,45.4,20.4,52.8,10.2,13.0,8.8,38.9,8.6,6.7,25844,41558,56.1,16765,23281,36538,28077,86.9,26.3,72.2,943,13.1,16.2,5.1,29.0,017500
1400000US36005017701,"Census Tract 177.01, Bronx County, New York",3528,65.1,34.9,50.6,55.2,72.9,62.3,35.5,24.6,37.1,14.8,21.5,7.5,32.3,15.7,1.2,31225,58978,46.4,16020,19466,32388,31720,82.7,33.5,59.6,763,17.3,31.3,16.4,7.5,017701
1400000US36005017702,"Census Tract 177.02, Bronx County, New York",4420,60.5,39.5,48.7,69.9,78.8,63.0,42.2,23.2,39.1,16.7,15.5,12.3,35.4,13.7,1.3,33426,57042,51.3,18568,22437,49700,32891,89.0,30.5,66.0,635,11.0,13.0,32.5,15.3,017702
1400000US36005017901,"Census Tract 179.01, Bronx County, New York",3745,59.7,40.3,56.0,46.8,58.5,71.4,44.3,20.4,42.7,14.0,17.2,11.3,37.2,9.1,2.0,37127,43929,46.3,15567,23045,32153,36098,93.7,36.7,64.1,317,6.3,9.1,0.0,9.9,017901
1400000US36005017902,"Census Tract 179.02, Bronx County, New York",2846,61.0,39.0,47.3,77.3,69.6,71.4,40.9,20.8,42.6,9.5,18.5,7.5,39.7,7.7,1.6,23276,37043,54.6,13104,22650,26193,29628,84.2,27.4,66.2,586,15.8,24.4,41.6,14.1,017902
1400000US36005018101,"Census Tract 181.01, Bronx County, New York",2304,60.5,39.5,52.6,79.8,80.4,65.3,43.7,11.6,40.7,20.2,21.9,9.7,25.2,8.3,4.0,23750,40451,46.6,14541,22397,37961,29797,85.0,33.6,54.0,465,15.0,18.6,39.1,28.7,018101
1400000US36005018102,"Census Tract 181.02, Bronx County, New York",4100,61.5,38.5,47.8,59.4,60.3,72.0,44.0,17.2,38.3,21.9,16.7,8.2,24.3,22.0,1.7,33273,43323,38.0,13507,21809,26767,31875,91.7,31.0,64.4,458,8.3,14.4,0.0,14.9,018102
1400000US36005018301,"Census Tract 183.01, Bronx County, New York",3395,58.5,41.5,53.7,92.7,93.1,64.6,40.4,31.3,31.9,20.5,12.1,13.8,37.1,10.3,2.2,31638,49932,30.7,25515,31468,52047,33940,90.5,38.6,60.7,382,9.5,14.2,25.6,12.5,018301
1400000US36005018302,"Census Tract 183.02, Bronx County, New York",2948,64.0,36.0,66.0,59.4,71.8,68.8,39.1,16.3,43.1,26.6,9.8,8.0,32.8,16.0,5.3,37139,53144,28.5,18836,25837,41864,27232,83.8,41.6,52.6,618,16.2,19.2,40.6,24.1,018302
1400000US36005018400,"Census Tract 184, Bronx County, New York",3316,61.7,38.3,56.5,89.6,94.1,32.4,39.5,31.2,21.6,26.0,10.5,5.6,35.7,8.5,5.2,66389,81306,19.5,32623,50233,64625,49410,92.5,66.9,41.7,303,7.5,9.7,51.1,7.2,018400
1400000US36005018500,"Census Tract 185, Bronx County, New York",6481,59.6,40.4,51.6,46.0,65.2,62.0,46.7,14.6,42.9,20.1,14.5,8.8,32.7,7.9,5.0,27324,44680,54.6,16266,25934,31782,41766,89.2,30.9,65.5,927,10.8,15.1,15.0,14.9,018500
1400000US36005018900,"Census Tract 189, Bronx County, New York",6104,58.9,41.1,57.0,79.1,46.6,60.3,42.1,25.0,34.4,21.6,15.0,10.8,24.8,21.6,2.5,29118,41557,43.1,15542,26611,39167,34154,87.4,33.8,61.7,1034,12.6,19.8,40.6,12.8,018900
1400000US36005019300,"Census Tract 193, Bronx County, New York",4286,53.1,46.9,39.3,73.3,54.8,69.9,51.3,21.0,30.7,23.3,22.5,8.5,26.4,9.9,4.9,22750,30132,47.2,11703,20459,30731,28966,85.6,32.1,66.1,854,14.4,9.9,5.8,34.0,019300
1400000US36005019400,"Census Tract 194, Bronx County, New York",1802,58.3,41.7,48.4,45.6,60.2,39.5,42.3,32.6,28.6,23.8,6.2,11.0,37.3,19.5,3.4,52250,63870,38.1,21295,38864,52986,45296,93.6,55.0,47.8,149,6.4,11.9,5.4,7.5,019400
1400000US36005019500,"Census Tract 195, Bronx County, New York",5691,61.0,39.0,52.4,58.4,76.4,69.9,38.2,13.8,44.9,21.1,13.3,9.8,33.7,12.9,2.7,27281,40903,40.4,15903,26262,28406,37519,86.5,37.9,54.9,1000,13.5,19.7,8.6,21.9,019500
1400000US36005019700,"Census Tract 197, Bronx County, New York",5225,64.3,35.7,52.7,38.6,50.3,87.4,44.7,10.5,41.3,22.3,15.9,6.8,23.1,21.5,1.5,31225,46135,51.6,16472,21277,33647,32861,87.8,29.4,62.7,876,12.2,19.1,0.0,23.0,019700
1400000US36005019900,"Census Tract 199, Bronx County, New York",6438,67.4,32.6,61.6,67.4,81.0,71.5,40.2,23.2,32.6,26.2,15.2,5.4,36.7,15.1,2.9,34247,49205,43.5,17950,25742,37866,31458,86.9,38.3,52.5,1108,13.1,16.5,27.3,18.7,019900
1400000US36005020000,"Census Tract 200, Bronx County, New York",3321,65.5,34.5,40.9,69.1,61.6,68.2,47.4,17.3,33.8,25.8,14.5,9.6,18.5,17.8,3.6,41313,55274,27.2,18542,24151,36786,43363,87.5,40.8,52.8,567,12.5,21.5,18.3,12.7,020000
1400000US36005020100,"Census Tract 201, Bronx County, New York",3101,54.0,46.0,49.6,59.4,54.2,66.7,42.4,17.5,39.9,24.1,13.4,6.6,32.1,13.1,1.3,32188,44024,54.8,14495,25100,41103,35135,92.5,29.3,66.3,314,7.5,13.8,24.0,8.7,020100
1400000US36005020200,"Census Tract 202, Bronx County, New York",1757,61.2,38.8,49.4,55.5,61.6,55.0,45.1,26.2,36.8,19.8,8.9,7.3,27.6,17.6,6.7,38750,54645,34.2,21075,31679,39821,42417,88.0,44.7,51.9,271,12.0,21.0,16.2,11.7,020200
1400000US36005020400,"Census Tract 204, Bronx County, New York",2598,65.2,34.8,55.9,61.1,82.8,55.3,42.2,20.1,27.3,28.8,13.9,4.4,23.5,15.9,3.7,50275,61235,20.8,22118,27982,31433,35379,90.7,52.1,53.2,286,9.3,17.9,0.0,4.2,020400
1400000US36005020501,"Census Tract 205.01, Bronx County, New York",5479,55.1,44.9,47.5,41.4,71.6,67.7,43.3,21.2,34.3,29.0,7.0,11.6,33.0,6.7,4.3,19615,36291,57.4,15614,24235,37108,29962,90.9,31.0,64.6,640,9.1,12.3,26.5,9.1,020501
1400000US36005020502,"Census Tract 205.02, Bronx County, New York",1682,53.5,46.5,43.3,84.9,57.2,64.5,43.3,22.0,28.5,27.7,17.4,8.8,28.4,8.2,9.1,16507,40670,64.5,18417,18942,44931,44958,93.8,32.2,70.2,134,6.2,12.8,22.3,5.4,020502
1400000US36005020601,"Census Tract 206.01, Bronx County, New York",1906,56.3,43.7,35.0,74.4,42.6,54.1,44.6,31.0,22.7,21.5,8.5,7.4,24.5,13.1,12.6,52163,59299,27.0,22687,34819,51074,41713,91.4,47.3,52.1,202,8.6,10.6,55.7,6.2,020601
1400000US36005020900,"Census Tract 209, Bronx County, New York",3635,55.5,44.5,54.3,60.1,77.4,71.3,42.1,17.9,44.6,16.2,15.8,10.4,27.5,10.9,6.7,30625,37917,43.6,15089,25241,33750,31490,88.8,37.6,57.5,504,11.2,19.8,0.0,9.0,020900
1400000US36005021001,"Census Tract 210.01, Bronx County, New York",7219,71.3,28.7,64.8,83.5,85.8,67.8,51.1,28.9,24.5,31.1,9.2,9.9,38.1,7.5,5.1,54347,64821,23.8,30017,39148,43715,49554,94.0,59.0,46.6,530,6.0,7.5,4.3,9.1,021001
1400000US36005021002,"Census Tract 210.02, Bronx County, New York",6101,73.3,26.7,64.0,79.0,84.9,74.8,51.0,37.2,31.0,19.3,11.0,11.9,39.9,9.1,6.3,56085,72178,22.3,31286,34847,40526,53614,95.8,58.4,44.4,324,4.2,4.8,10.5,11.4,021002
1400000US36005021100,"Census Tract 211, Bronx County, New York",3582,67.1,32.9,54.6,76.1,89.5,65.4,42.1,10.5,35.5,26.7,21.7,6.6,31.5,5.4,1.0,28041,34898,47.9,13491,21328,29869,26189,93.4,26.6,71.5,339,6.6,10.1,10.5,9.2,021100
1400000US36005021200,"Census Tract 212, Bronx County, New York",4065,66.6,33.4,50.1,67.8,72.5,68.3,47.7,37.1,22.9,19.5,14.3,6.9,34.7,13.7,5.7,56080,60739,14.2,26957,39773,53391,56462,95.4,66.5,41.3,230,4.6,7.6,0.0,2.3,021200
1400000US36005021301,"Census Tract 213.01, Bronx County, New York",978,64.4,35.6,48.8,76.1,59.9,71.1,39.8,20.4,49.3,21.6,4.6,14.0,31.0,21.5,3.5,24970,50809,61.0,17654,25804,29767,41500,97.9,27.0,71.1,29,2.1,3.1,0.0,6.0,021301
1400000US36005021302,"Census Tract 213.02, Bronx County, New York",4523,55.5,44.5,41.4,73.9,62.3,69.5,45.4,6.4,46.9,22.8,18.2,8.0,25.7,28.5,1.3,30220,36473,53.9,12834,22000,29970,27983,94.2,30.1,71.0,350,5.8,5.5,30.2,10.9,021302
1400000US36005021501,"Census Tract 215.01, Bronx County, New York",3390,57.2,42.8,47.0,51.7,71.5,63.8,45.9,17.0,35.4,23.9,17.2,4.4,38.4,8.9,1.8,27630,44490,57.4,14165,22350,35960,33199,93.0,40.1,56.4,331,7.0,12.6,11.8,8.9,021501
1400000US36005021502,"Census Tract 215.02, Bronx County, New York",4793,56.1,43.9,46.8,87.4,63.2,64.9,44.4,11.5,37.8,21.2,23.4,7.7,28.3,12.4,2.7,22926,34591,58.3,13173,18343,33021,23856,90.2,24.4,74.3,625,9.8,17.6,21.9,12.2,021502
1400000US36005021601,"Census Tract 216.01, Bronx County, New York",3344,59.8,40.2,42.9,75.8,74.3,64.6,43.2,10.7,42.9,16.0,19.4,11.2,27.9,8.7,2.8,29990,43115,35.8,17232,23087,37800,30725,91.4,43.7,61.8,376,8.6,11.8,13.1,7.1,021601
1400000US36005021602,"Census Tract 216.02, Bronx County, New York",4708,69.8,30.2,53.9,56.3,63.7,67.1,52.6,31.9,30.5,24.3,10.0,13.9,30.9,13.9,3.5,49750,57990,22.4,25452,32995,40546,50792,93.4,57.9,48.9,371,6.6,9.7,6.8,8.3,021602
1400000US36005021700,"Census Tract 217, Bronx County, New York",3960,61.4,38.6,47.5,61.2,77.7,65.7,43.9,12.4,38.5,22.2,20.0,6.6,31.5,7.9,1.5,25304,38360,49.0,13850,19209,30668,26619,89.9,26.1,70.9,521,10.1,17.0,0.0,15.3,021700
1400000US36005021800,"Census Tract 218, Bronx County, New York",5343,64.8,35.2,54.2,39.6,30.9,51.0,42.0,16.7,43.0,19.3,13.1,13.6,30.1,11.7,3.1,39596,54460,40.4,19219,24101,45945,28333,87.4,48.8,59.1,881,12.6,21.5,54.4,7.6,021800
1400000US36005021900,"Census Tract 219, Bronx County, New York",830,66.7,33.3,42.9,80.5,66.9,75.4,45.1,3.9,53.1,16.2,17.8,6.9,17.4,26.8,0.0,21686,34313,53.5,13573,20500,27431,36429,84.1,18.7,66.5,166,15.9,21.1,37.7,22.9,021900
1400000US36005022000,"Census Tract 220, Bronx County, New York",1660,60.7,39.3,39.6,80.4,59.1,73.3,44.8,20.5,32.5,15.8,22.0,5.0,13.5,19.5,0.0,32222,39366,51.2,12990,21310,27699,41310,83.4,32.3,70.4,373,16.6,37.5,13.3,8.0,022000
1400000US36005022101,"Census Tract 221.01, Bronx County, New York",2622,57.9,42.1,47.1,66.7,42.5,65.6,42.3,18.0,44.5,17.6,12.7,14.4,26.2,13.3,3.2,28192,39277,52.6,13357,22348,29004,35795,86.1,24.4,65.9,542,13.9,23.5,28.8,19.0,022101
1400000US36005022102,"Census Tract 221.02, Bronx County, New York",3951,58.3,41.7,37.7,57.9,57.1,69.0,40.0,14.5,41.7,13.7,13.6,7.1,29.3,17.2,0.6,23973,35657,54.4,11798,21258,26553,21591,79.1,16.9,68.8,1154,20.9,37.1,16.1,21.2,022102
1400000US36005022200,"Census Tract 222, Bronx County, New York",2672,64.9,35.1,48.8,46.6,65.7,67.9,45.2,28.8,33.0,16.1,11.1,6.1,26.8,18.4,1.8,41228,52145,24.9,19274,26430,37634,38088,83.6,36.6,53.7,533,16.4,24.0,41.2,13.7,022200
1400000US36005022300,"Census Tract 223, Bronx County, New York",4133,58.9,41.1,49.6,80.1,82.8,65.7,40.3,20.7,46.6,13.4,10.6,7.2,29.9,17.7,1.1,26537,34546,45.7,13480,16889,29549,24167,89.6,24.6,69.8,527,10.4,15.4,16.9,13.7,022300
1400000US36005022401,"Census Tract 224.01, Bronx County, New York",2155,68.5,31.5,52.2,48.0,55.6,63.6,45.1,27.4,22.7,36.2,8.2,7.2,28.6,10.6,1.9,51397,69663,16.2,31739,36828,56250,38125,90.1,54.0,46.0,261,9.9,15.5,4.2,10.4,022401
1400000US36005022403,"Census Tract 224.03, Bronx County, New York",2723,62.0,38.0,44.2,76.5,60.0,73.9,51.5,29.8,24.1,31.0,13.9,7.0,30.2,7.6,7.2,39632,54320,42.2,22552,31806,36885,40609,89.5,45.0,53.9,354,10.5,17.6,30.0,6.7,022403
1400000US36005022404,"Census Tract 224.04, Bronx County, New York",3615,69.8,30.2,61.6,46.1,72.8,66.0,48.2,38.5,26.3,19.4,8.9,6.8,39.7,8.0,0.9,51918,65608,19.7,29662,35698,55789,43479,92.2,62.5,37.6,329,7.8,9.6,17.1,6.3,022404
1400000US36005022500,"Census Tract 225, Bronx County, New York",6008,63.5,36.5,46.5,71.3,84.7,71.3,40.4,13.9,45.7,18.2,16.3,9.7,24.2,17.5,3.1,35137,52646,44.4,16605,21457,31291,31047,90.3,27.9,68.0,803,9.7,19.6,8.4,7.6,022500
1400000US36005022701,"Census Tract 227.01, Bronx County, New York",4150,62.0,38.0,53.6,70.4,60.4,65.2,44.0,16.2,44.2,21.4,10.2,10.3,38.1,11.4,2.8,31214,45946,46.3,17807,24271,30000,32311,91.3,32.6,64.3,450,8.7,13.2,11.9,11.6,022701
1400000US36005022702,"Census Tract 227.02, Bronx County, New York",1289,59.3,40.7,48.1,39.2,64.9,65.7,37.1,12.9,35.5,28.2,15.7,6.8,27.5,8.9,1.6,30337,38781,32.1,14506,24402,30625,42368,90.7,48.7,47.2,150,9.3,12.2,0.0,21.2,022702
1400000US36005022703,"Census Tract 227.03, Bronx County, New York",1331,66.1,33.9,51.6,47.3,62.1,54.7,34.5,20.8,23.1,27.6,18.7,9.8,32.5,7.7,0.0,46635,58558,35.1,20973,30066,32150,32105,94.0,37.4,63.7,104,6.0,7.5,0.0,11.2,022703
1400000US36005022800,"Census Tract 228, Bronx County, New York",4922,66.3,33.7,52.8,59.1,66.5,65.2,47.5,32.3,23.8,23.2,16.6,10.8,30.4,9.1,4.8,53735,61927,20.2,24251,35274,51183,49018,89.3,58.5,39.9,652,10.7,13.6,21.2,8.5,022800
1400000US36005022901,"Census Tract 229.01, Bronx County, New York",4111,58.6,41.4,48.5,73.0,74.6,64.1,40.7,20.4,40.8,17.0,14.9,6.6,33.7,12.9,4.0,28889,44101,38.7,15472,21474,40346,26788,83.6,32.0,55.1,962,16.4,19.1,31.7,28.5,022901
1400000US36005022902,"Census Tract 229.02, Bronx County, New York",2506,65.9,34.1,53.4,63.3,62.0,59.0,37.4,15.4,44.8,18.1,14.4,15.4,27.3,16.6,2.3,35563,39887,52.9,13196,22860,29964,25679,88.2,31.3,64.6,421,11.8,14.6,46.0,18.3,022902
1400000US36005023000,"Census Tract 230, Bronx County, New York",2006,64.4,35.6,52.5,56.3,53.0,56.5,44.0,28.6,25.2,28.9,11.7,7.7,24.8,18.6,1.6,41600,54506,30.9,19574,30573,39965,42563,95.2,43.6,61.3,136,4.8,7.5,11.5,2.1,023000
1400000US36005023100,"Census Tract 231, Bronx County, New York",1256,48.6,51.4,33.8,9.2,61.9,74.2,44.1,7.7,46.0,27.2,11.5,6.5,23.2,25.4,2.2,28365,35846,48.4,11148,19301,31029,31719,85.6,34.8,53.4,216,14.4,18.5,42.4,17.7,023100
1400000US36005023200,"Census Tract 232, Bronx County, New York",2053,60.8,39.2,48.4,80.3,66.1,51.7,43.4,23.7,35.4,23.9,12.4,6.6,35.2,11.4,1.1,54539,68547,35.7,21064,25571,40708,40000,91.4,50.1,59.4,233,8.6,15.6,4.8,14.3,023200
1400000US36005023301,"Census Tract 233.01, Bronx County, New York",2991,63.3,36.7,47.9,58.8,69.7,70.8,40.3,15.9,33.6,24.5,18.6,6.3,26.5,14.6,2.9,27582,35062,39.9,14984,21730,30888,31027,88.4,32.6,62.9,443,11.6,13.2,21.7,22.7,023301
1400000US36005023302,"Census Tract 233.02, Bronx County, New York",2666,65.2,34.8,52.8,59.6,78.6,73.5,41.9,13.2,43.8,20.9,16.4,4.7,30.2,14.4,0.7,34477,43119,59.1,13008,20132,29375,25921,93.3,27.2,70.6,243,6.7,12.7,4.5,3.2,023302
1400000US36005023501,"Census Tract 235.01, Bronx County, New York",2406,62.3,37.7,50.6,21.5,52.9,64.1,37.4,16.6,44.9,16.9,12.6,6.2,38.4,16.9,1.5,22315,32390,56.6,12245,20818,25696,20731,90.7,27.0,70.2,297,9.3,15.7,18.2,12.1,023501
1400000US36005023502,"Census Tract 235.02, Bronx County, New York",3607,57.3,42.7,49.6,68.1,87.9,62.6,40.7,11.6,43.9,16.6,21.4,10.1,26.6,16.0,1.0,23191,40679,50.9,17076,20988,33947,25956,87.8,34.5,63.1,503,12.2,17.4,12.6,23.7,023502
1400000US36005023600,"Census Tract 236, Bronx County, New York",1400,60.2,39.8,45.9,53.3,64.5,53.5,42.0,20.3,30.8,27.1,11.3,3.8,22.5,12.4,13.4,30625,51725,45.7,18519,27371,42125,41964,89.3,39.7,57.8,203,10.7,17.0,33.3,15.0,023600
1400000US36005023702,"Census Tract 237.02, Bronx County, New York",917,60.3,39.7,55.0,67.9,73.0,80.6,39.8,16.5,31.2,23.4,17.5,9.9,35.4,3.8,1.9,37083,53758,49.2,17434,26736,37656,29722,86.4,18.5,71.8,155,13.6,24.6,33.8,7.9,023702
1400000US36005023703,"Census Tract 237.03, Bronx County, New York",4192,63.5,36.5,46.0,65.0,70.6,72.9,51.6,16.9,45.9,21.5,8.1,5.3,28.8,19.5,0.7,32930,45127,44.2,14164,20947,33750,29615,88.4,29.4,61.0,642,11.6,20.9,8.1,7.9,023703
1400000US36005023704,"Census Tract 237.04, Bronx County, New York",2655,58.8,41.2,47.1,61.1,55.0,59.9,41.8,14.4,49.2,15.8,10.8,6.8,30.9,17.1,1.8,21095,27652,59.7,9938,16539,26465,19470,88.2,13.7,76.5,466,11.8,26.9,11.9,7.6,023704
1400000US36005023800,"Census Tract 238, Bronx County, New York",1723,69.6,30.4,59.1,83.8,58.1,46.7,37.1,33.3,27.4,22.1,11.8,11.3,19.6,20.8,2.4,50353,60184,31.3,22246,31175,40714,41397,87.8,47.4,50.9,280,12.2,18.1,24.0,18.6,023800
1400000US36005023900,"Census Tract 239, Bronx County, New York",5594,61.0,39.0,46.2,51.2,55.2,67.0,42.6,14.4,45.4,26.8,10.0,6.5,22.9,26.8,3.1,23734,34351,50.7,12107,21900,25027,31063,85.7,18.6,70.9,1100,14.3,25.3,16.4,15.4,023900
1400000US36005024000,"Census Tract 240, Bronx County, New York",3253,63.9,36.1,53.8,61.1,79.5,62.4,43.6,20.4,28.7,22.6,16.7,10.4,26.4,11.7,2.3,34918,52522,30.3,16893,21836,26318,31741,79.9,44.5,49.7,853,20.1,32.3,28.3,13.0,024000
1400000US36005024100,"Census Tract 241, Bronx County, New York",4971,66.4,33.6,54.7,81.7,76.3,65.6,39.3,19.3,39.7,24.9,12.0,9.9,25.9,15.4,1.6,37672,46305,46.9,15304,23973,28970,26634,92.7,33.8,62.6,481,7.3,12.0,8.1,7.8,024100
1400000US36005024300,"Census Tract 243, Bronx County, New York",4132,52.4,47.6,48.6,68.9,77.8,71.0,41.4,13.6,39.0,26.1,13.8,6.3,26.0,12.0,6.3,23873,33687,51.1,12789,23797,31804,27305,91.3,30.0,65.5,491,8.7,16.8,20.0,8.1,024300
1400000US36005024400,"Census Tract 244, Bronx County, New York",1785,68.2,31.8,59.4,81.4,92.0,41.1,43.6,34.0,13.2,29.3,12.4,8.9,25.8,8.0,3.1,54705,70530,18.6,26246,40779,54205,49696,94.2,62.2,44.6,131,5.8,8.4,0.0,12.3,024400
1400000US36005024501,"Census Tract 245.01, Bronx County, New York",3496,55.3,44.7,47.3,51.3,63.1,62.3,41.7,17.8,38.0,19.6,18.4,4.3,35.5,11.9,1.5,20192,32314,51.0,10299,18542,25143,24594,92.3,21.0,76.8,388,7.7,14.6,10.2,12.9,024501
1400000US36005024502,"Census Tract 245.02, Bronx County, New York",2891,54.6,45.4,46.6,83.5,69.8,64.7,38.9,16.1,50.6,21.5,7.8,11.4,40.7,12.6,3.0,26406,37059,59.7,13226,22801,27692,30375,92.1,29.9,66.4,295,7.9,8.9,0.0,16.8,024502
1400000US36005024600,"Census Tract 246, Bronx County, New York",1785,65.5,34.5,54.6,63.8,74.6,46.7,41.0,35.9,24.3,22.0,11.0,8.5,35.8,10.2,4.6,62529,81822,7.2,30928,42917,48750,57713,96.0,67.1,41.2,84,4.0,7.1,0.0,5.4,024600
1400000US36005024700,"Census Tract 247, Bronx County, New York",1634,60.6,39.4,51.2,72.9,70.4,60.8,50.4,30.0,32.9,17.8,12.7,2.9,48.2,13.0,1.1,44973,49841,27.0,19515,31820,42766,39338,91.1,48.9,55.6,182,8.9,11.1,14.5,16.3,024700
1400000US36005024800,"Census Tract 248, Bronx County, New York",2730,61.5,38.5,50.1,55.2,87.8,50.2,43.0,31.2,32.7,16.6,4.5,8.8,28.4,11.0,3.9,58553,77903,15.2,29706,37386,50347,54857,88.7,63.6,36.3,310,11.3,15.6,10.6,10.4,024800
1400000US36005024900,"Census Tract 249, Bronx County, New York",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,024900
1400000US36005025000,"Census Tract 250, Bronx County, New York",1999,64.4,35.6,50.0,81.0,87.6,34.7,35.7,41.7,32.1,18.6,4.7,10.3,45.0,10.0,3.9,77000,98586,17.7,37844,47159,50321,57829,92.3,67.0,34.9,198,7.7,12.4,0.0,0.0,025000
1400000US36005025100,"Census Tract 251, Bronx County, New York",4849,59.4,40.6,42.9,39.9,59.0,66.7,43.9,18.7,40.5,20.4,12.2,12.8,24.7,14.7,0.7,28209,42132,51.3,14440,21455,34826,27464,85.3,22.8,64.9,977,14.7,26.1,23.3,14.0,025100
1400000US36005025200,"Census Tract 252, Bronx County, New York",2262,61.6,38.4,49.7,45.4,55.6,40.9,39.3,49.7,17.1,15.6,10.2,9.2,35.8,11.9,2.8,74712,95291,7.9,33162,36545,46250,54514,88.9,64.1,39.5,300,11.1,9.4,28.4,17.6,025200
1400000US36005025300,"Census Tract 253, Bronx County, New York",4487,65.5,34.5,53.1,87.1,93.8,65.8,42.2,13.3,46.9,18.6,16.8,5.9,26.1,16.7,2.3,33048,40087,43.1,13983,21232,31190,26580,88.2,27.4,64.7,742,11.8,21.6,18.6,13.5,025300
1400000US36005025400,"Census Tract 254, Bronx County, New York",1780,54.5,45.5,44.9,58.2,69.4,44.6,38.8,34.6,27.3,20.7,9.6,11.5,33.5,20.8,0.8,50735,66616,11.3,26121,35733,53180,48295,93.9,59.6,44.9,127,6.1,11.3,9.1,5.2,025400
1400000US36005025500,"Census Tract 255, Bronx County, New York",5325,67.6,32.4,52.0,63.6,76.9,68.0,43.9,10.0,46.6,14.0,19.3,6.0,20.6,21.6,0.5,27145,40831,46.0,14819,19554,26104,22750,86.0,23.1,67.8,962,14.0,25.5,11.1,13.3,025500
1400000US36005025600,"Census Tract 256, Bronx County, New York",1353,64.0,36.0,47.4,80.4,27.1,42.7,39.7,30.3,24.5,24.8,8.8,12.4,35.7,9.3,3.6,43316,61665,17.0,23259,40665,50078,44342,92.2,55.0,47.7,126,7.8,9.0,17.4,13.4,025600
1400000US36005025700,"Census Tract 257, Bronx County, New York",1691,78.9,21.1,64.8,100.0,95.9,73.9,45.7,22.5,41.3,13.2,13.8,4.3,28.6,22.0,5.0,42679,63242,27.5,24701,28690,41014,31028,85.3,55.4,36.4,290,14.7,19.0,44.2,7.9,025700
1400000US36005026100,"Census Tract 261, Bronx County, New York",1708,59.4,40.6,55.3,100.0,70.8,65.4,45.3,44.8,18.3,22.6,13.7,7.7,34.1,8.6,9.6,70733,83005,5.1,43391,55833,67800,62667,97.4,80.1,33.9,50,2.6,3.2,56.3,2.0,026100
